track_id,avi_file,camera,event_id,exit_timestamp,Model class,Model direction,human_agree,human_direction,human_class,annotator,is_rickshaw,green_plate,yellow_plate
1979,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t1979,05:02.0,motorbike,LEFT,TRUE,LEFT,motorbike,Human5,no,yes,no
2132,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t2132,05:32.2,car,RIGHT,TRUE,RIGHT,motorbike,Human5,no,yes,no
2170,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t2170,05:36.2,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
2296,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t2296,06:04.4,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
3138,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t3138,08:24.6,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
3219,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t3219,07:49.8,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,yes,no
3247,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t3247,07:53.0,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,yes,no
3555,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t3555,08:29.0,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
4072,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t4072,09:54.6,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
4213,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t4213,10:11.0,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,yes,no
4256,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t4256,10:30.0,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,yes,no
4721,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t4721,10:59.0,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
4737,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t4737,11:02.2,car,RIGHT,TRUE,RIGHT,motorbike,Human5,no,yes,no
4746,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t4746,11:03.0,motorbike,UP,TRUE,UP,motorbike,Human5,no,no,no
4772,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t4772,11:04.8,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,yes,no
4827,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t4827,11:12.2,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,yes,no
5175,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t5175,12:11.2,motorbike,LEFT,TRUE,LEFT,motorbike,Human5,no,yes,no
5317,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t5317,12:16.4,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,yes,no
5386,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t5386,12:21.4,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,yes,no
5608,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t5608,13:59.4,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,yes,no
5625,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t5625,12:59.4,motorbike,DOWN,FALSE,DOWN,motorbike,Human5,no,yes,no
5884,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t5884,13:42.4,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,yes,no
6062,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t6062,13:58.4,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
6239,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t6239,14:31.6,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,yes,no
6313,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t6313,14:57.2,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
6439,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t6439,14:43.4,motorbike,UP,TRUE,UP,motorbike,Human5,no,yes,no
6545,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t6545,15:13.2,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,yes,no
6687,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t6687,15:37.6,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,yes,no
6763,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t6763,15:48.0,motorbike,LEFT,TRUE,LEFT,motorbike,Human5,no,yes,no
7149,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t7149,17:40.4,car,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
7620,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t7620,17:52.4,bus,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
7878,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t7878,18:34.4,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,yes,no
7975,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t7975,19:33.4,car,DOWN,TRUE,DOWN,motorbike,Human5,no,yes,no
7992,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t7992,18:51.2,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,yes,no
8053,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t8053,18:59.8,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,yes,no
8056,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t8056,18:57.0,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
8415,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t8415,19:30.6,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,yes,no
8441,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t8441,19:35.4,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
8489,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t8489,19:34.4,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
8697,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t8697,20:05.0,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,yes,no
8982,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t8982,21:01.4,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
8991,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t8991,21:03.4,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
9093,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t9093,21:16.4,car,LEFT,FALSE,LEFT,motorbike,Human5,no,no,no
9150,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t9150,21:25.4,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
9343,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t9343,21:47.4,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
9431,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t9431,21:54.0,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,yes,no
9478,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t9478,23:05.8,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,yes,no
9757,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t9757,23:06.4,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,yes,no
9840,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t9840,23:04.2,motorbike,DOWN,FALSE,DOWN,motorbike,Human5,no,no,no
9991,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t9991,23:08.6,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
10105,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t10105,23:31.8,car,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
10142,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t10142,23:26.0,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,yes,no
10157,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t10157,23:29.2,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
10160,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t10160,23:26.6,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
11709,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t11709,26:55.4,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
11806,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t11806,27:00.0,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
12494,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t12494,28:36.2,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
12881,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t12881,28:54.4,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
13100,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t13100,29:17.2,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
13190,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t13190,29:26.2,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
13324,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t13324,29:56.8,motorbike,UP,TRUE,UP,motorbike,Human5,no,no,no
1520,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t1520,03:34.6,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
1686,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t1686,04:05.6,car,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
1778,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t1778,05:09.4,motorbike,LEFT,TRUE,LEFT,motorbike,Human5,no,no,no
2265,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t2265,05:57.4,motorbike,LEFT,TRUE,LEFT,motorbike,Human5,no,no,no
2408,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t2408,06:25.8,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
2619,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t2619,07:00.8,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
2648,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t2648,07:00.6,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
2851,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t2851,07:29.2,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
2856,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t2856,07:30.0,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
3794,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t3794,10:04.4,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
3945,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t3945,10:28.6,motorbike,DOWN,FALSE,DOWN,motorbike,Human5,no,no,no
4252,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t4252,12:46.0,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
4356,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t4356,11:28.6,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
4368,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t4368,11:29.0,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
4405,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t4405,11:44.2,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
4481,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t4481,12:38.6,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
4837,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t4837,12:52.6,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
5166,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t5166,14:33.2,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
5410,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t5410,14:03.0,motorbike,UP,TRUE,UP,motorbike,Human5,no,no,no
5459,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t5459,14:12.8,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
5701,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t5701,14:35.0,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
5736,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t5736,15:05.0,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
6277,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t6277,16:42.8,car,DOWN,FALSE,DOWN,motorbike,Human5,no,no,no
6742,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t6742,17:57.6,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
6781,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t6781,18:00.4,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
7267,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t7267,19:59.4,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
7803,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t7803,20:53.8,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
8272,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t8272,22:10.4,car,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
8426,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t8426,23:40.6,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
8486,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t8486,23:48.2,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
8514,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t8514,23:07.8,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
8707,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t8707,23:44.6,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
8762,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t8762,23:47.6,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
8806,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t8806,23:49.4,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
8832,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t8832,23:50.2,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
8838,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t8838,23:50.8,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,yes,no
9060,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t9060,24:11.6,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
9073,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t9073,24:16.2,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
9185,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t9185,24:56.2,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
9205,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t9205,25:06.0,motorbike,LEFT,TRUE,LEFT,motorbike,Human5,no,no,no
9267,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t9267,25:16.8,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
9368,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t9368,25:33.6,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
9880,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t9880,27:02.2,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
9937,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t9937,27:12.2,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
10038,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t10038,27:23.8,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
10278,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t10278,27:46.6,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
11777,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t11777,31:03.4,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
12045,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t12045,31:53.8,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
12245,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t12245,32:47.8,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
12734,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t12734,32:46.4,motorbike,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
12809,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t12809,32:51.4,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
12959,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t12959,33:19.6,car,RIGHT,TRUE,RIGHT,motorbike,Human5,no,no,no
12996,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t12996,34:36.2,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
13667,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t13667,35:04.4,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
14138,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t14138,36:25.6,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,yes,no
14237,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t14237,36:23.8,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
14464,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t14464,36:38.8,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
14956,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t14956,37:48.0,car,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
14980,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t14980,37:59.4,car,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
15071,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t15071,38:13.0,motorbike,DOWN,TRUE,DOWN,motorbike,Human5,no,no,no
15084,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t15084,38:11.8,motorbike,LEFT,TRUE,LEFT,motorbike,Human5,no,no,no
